ID,Quality,Flags,Flags2,Field004,Field005,Field006,Buyprice,Sellprice,Inventorytype,Allowableclass,Allowablerace,Itemlevel,Requiredlevel,Requiredskill,Requiredskillrank,Requiredspell,Requiredhonorrank,Requiredcityrank,Requiredreputationfaction,Requiredreputationrank,Maxcount,Stackable,Containerslots,Stat_Type1,Stat_Type2,Stat_Type3,Stat_Type4,Stat_Type5,Stat_Type6,Stat_Type7,Stat_Type8,Stat_Type9,Stat_Type10,Stat_Value1,Stat_Value2,Stat_Value3,Stat_Value4,Stat_Value5,Stat_Value6,Stat_Value7,Stat_Value8,Stat_Value9,Stat_Value10,Stat_Unk1_1,Stat_Unk1_2,Stat_Unk1_3,Stat_Unk1_4,Stat_Unk1_5,Stat_Unk1_6,Stat_Unk1_7,Stat_Unk1_8,Stat_Unk1_9,Stat_Unk1_10,Stat_Unk2_1,Stat_Unk2_2,Stat_Unk2_3,Stat_Unk2_4,Stat_Unk2_5,Stat_Unk2_6,Stat_Unk2_7,Stat_Unk2_8,Stat_Unk2_9,Stat_Unk2_10,Scalingstatdistribution,Damagetype,Delay,Rangedmodrange,Spellid_1,Spellid_2,Spellid_3,Spellid_4,Spellid_5,Spelltrigger_1,Spelltrigger_2,Spelltrigger_3,Spelltrigger_4,Spelltrigger_5,Spellcharges_1,Spellcharges_2,Spellcharges_3,Spellcharges_4,Spellcharges_5,Spellcooldown_1,Spellcooldown_2,Spellcooldown_3,Spellcooldown_4,Spellcooldown_5,Spellcategory_1,Spellcategory_2,Spellcategory_3,Spellcategory_4,Spellcategory_5,Spellcategorycooldown_1,Spellcategorycooldown_2,Spellcategorycooldown_3,Spellcategorycooldown_4,Spellcategorycooldown_5,Bonding,Name,Name2,Name3,Name4,Description,Pagetext,Languageid,Pagematerial,Startquest,Lockid,Material,Sheath,Randomproperty,Randomsuffix,Itemset,Area,Map,Bagfamily,Totemcategory,Socketcolor_1,Socketcolor_2,Socketcolor_3,Socketcontent_1,Socketcontent_2,Socketcontent_3,Socketbonus,Gemproperties,Armordamagemodifier,Duration,Itemlimitcategory,Holidayid,Statscalingfactor,Field131,Field132
35569,1,131072,8193,0.9699,1,1,0,0,0,32767,-1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Flame of the Exodar,,,,,0,0,1,11933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35570,3,0,8704,0.9735,1,1,563572,112714,21,-1,-1,155,70,0,0,0,0,0,0,0,0,1,0,7,6,45,-1,-1,-1,-1,-1,-1,-1,36,31,292,0,0,0,0,0,0,0,8571,7381,70282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Keleseth's Blade of Evocation,,,,,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
35571,3,0,8192,0.9772,1,1,169714,33942,10,-1,-1,155,70,0,0,0,0,0,0,0,0,1,0,3,7,32,-1,-1,-1,-1,-1,-1,-1,32,72,32,0,0,0,0,0,0,0,4444,10000,4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Dragon Stabler's Gauntlets,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35572,3,0,8192,0.9809,1,1,170357,34071,1,32767,-1,155,70,0,0,0,0,0,0,0,0,1,0,7,6,5,-1,-1,-1,-1,-1,-1,-1,91,43,44,0,0,0,0,0,0,0,9381,4433,4536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Reinforced Velvet Helm,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35573,3,0,8192,0.9846,1,1,569998,113999,21,-1,-1,155,70,0,0,0,0,0,0,0,0,1,0,7,32,-1,-1,-1,-1,-1,-1,-1,-1,18,39,0,0,0,0,0,0,0,0,4286,9286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Arm Blade of Augelmir,,,,,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
35574,3,0,8192,0.9882,1,1,400458,80091,5,-1,-1,155,70,0,0,0,0,0,0,0,0,1,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,101,40,30,0,0,0,0,0,0,0,10412,4124,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Chestplate of the Northern Lights,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35575,3,0,8192,0.9919,1,1,287112,57422,5,-1,-1,155,70,0,0,0,0,0,0,0,0,1,0,3,7,36,-1,-1,-1,-1,-1,-1,-1,60,79,25,0,0,0,0,0,0,0,6186,8144,2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Skarvald's Dragonskin Habergeon,,,,,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35576,3,0,8192,0.9956,1,1,720458,144091,17,-1,-1,155,70,0,0,0,0,0,0,0,0,1,0,4,31,-1,-1,-1,-1,-1,-1,-1,-1,56,70,0,0,0,0,0,0,0,0,5773,7216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Ingvar's Monolithic Cleaver,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
35577,3,0,8192,0.9993,1,1,289254,57850,7,-1,-1,155,70,0,0,0,0,0,0,6,0,1,0,7,6,5,-1,-1,-1,-1,-1,-1,-1,73,55,40,0,0,0,0,0,0,0,7526,5670,4124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Holistic Patchwork Breeches,,,,,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35578,3,0,8192,1.0029,1,1,262427,52485,3,-1,-1,155,70,0,0,0,0,0,0,0,0,1,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,75,30,22,0,0,0,0,0,0,0,10417,4167,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Overlaid Chain Spaulders,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35579,3,0,8192,1.0066,1,1,145683,29136,9,-1,-1,155,70,0,0,0,0,0,0,0,0,1,0,7,31,3,-1,-1,-1,-1,-1,-1,-1,59,16,27,0,0,0,0,0,0,0,10926,2963,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Vrykul Shackles,,,,,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35580,3,0,8192,1.0103,1,1,175463,35092,3,-1,-1,155,70,0,0,0,0,0,0,0,0,1,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,71,26,30,0,0,0,0,0,0,0,9861,3611,4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Skein Woven Mantle,,,,,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0
35581,3,67108864,73728,1.014,1,1,130639,26127,8,-1,-1,112,0,202,330,0,0,0,0,0,0,1,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,0,0,0,0,0,0,0,0,0,8511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51582,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300000,-1,-1,0,0,1203,0,0,0,0,300000,-1,-1,2,Rocket Boots Xtreme Lite,,,,,0,0,0,0,0,7,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35582,3,64,8192,1.0176,1,1,60000,15000,0,-1,-1,71,0,202,355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,46697,0,0,0,0,6,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Schematic: Rocket Boots Xtreme Lite,,,,Teaches you how to make Rocket Boots Xtreme Lite.,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35583,3,0,8192,1.0213,1,1,845552,169110,17,-1,-1,179,76,0,0,0,0,0,0,0,0,1,0,3,7,-1,-1,-1,-1,-1,-1,-1,-1,87,105,0,0,0,0,0,0,0,0,7190,8678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Witch Doctor's Wildstaff,,,,,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
35584,3,0,8192,1.025,1,1,271556,54311,20,-1,-1,179,76,0,0,0,0,0,0,0,0,1,0,7,32,5,-1,-1,-1,-1,-1,-1,-1,105,55,51,0,0,0,0,0,0,0,8678,4545,4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Embroidered Gown of Zul'Drak,,,,,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35585,3,0,8192,0.955,1,1,379517,75903,7,-1,-1,179,76,0,0,0,0,0,0,0,0,1,0,3,7,31,32,-1,-1,-1,-1,-1,-1,61,88,30,50,0,0,0,0,0,0,5041,7273,2479,4132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Cannibal's Legguards,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35586,1,64,8192,0.9587,1,1,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46700,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,4,Frozen Axe,,,,Breaks the ice around a blue dragon egg and lodges itself in the broken shell.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35587,3,0,8704,0.9624,1,1,637430,127486,21,-1,-1,179,76,0,0,0,0,0,0,6,0,1,0,7,6,45,-1,-1,-1,-1,-1,-1,-1,51,35,366,0,0,0,0,0,0,0,9808,6731,70282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Frozen Scepter of Necromancy,,,,,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
35588,3,0,8192,0.9661,1,1,447916,89583,5,-1,-1,179,76,0,0,0,0,0,0,0,0,1,0,4,7,32,-1,-1,-1,-1,-1,-1,-1,54,61,82,0,0,0,0,0,0,0,4463,5041,6777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Forlorn Breastplate of War,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35589,3,524288,8192,0.9697,1,1,192521,48130,11,-1,-1,179,76,0,0,0,0,0,0,0,0,1,0,7,36,5,-1,-1,-1,-1,-1,-1,-1,63,30,28,0,0,0,0,0,0,0,9265,4412,4118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Arcane Focal Signet,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35590,3,0,8192,0.9734,1,1,483536,96707,15,-1,-1,179,76,0,0,0,0,0,0,0,0,1,0,3,7,-1,-1,-1,-1,-1,-1,-1,-1,27,40,0,0,0,0,0,0,0,0,7105,10526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Drakkari Hunting Bow,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
35591,3,0,8192,0.9771,1,1,242687,48537,3,-1,-1,179,76,0,0,0,0,0,0,0,0,1,0,3,7,31,-1,-1,-1,-1,-1,-1,-1,50,78,29,0,0,0,0,0,0,0,5556,8667,3222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Shoulderguards of the Ice Troll,,,,,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35592,3,0,8192,0.9808,1,1,389770,77954,5,-1,-1,179,76,0,0,0,0,0,0,0,0,1,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,118,52,46,0,0,0,0,0,0,0,9752,4298,3802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Hauberk of Totemic Mastery,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35593,3,0,8192,0.9844,1,1,229504,45900,9,-1,-1,179,76,0,0,0,0,0,0,0,0,1,0,4,7,36,-1,-1,-1,-1,-1,-1,-1,29,34,47,0,0,0,0,0,0,0,4265,5000,6912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Steel Bear Trap Bracers,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35594,3,0,8192,0.9881,1,1,130890,26178,6,32767,-1,179,76,0,0,0,0,0,0,0,0,1,0,7,6,5,-1,-1,-1,-1,-1,-1,-1,71,48,39,0,0,0,0,0,0,0,7889,5333,4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Snowmelt Silken Cinch,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35595,3,0,8192,0.9918,1,1,587956,117591,13,-1,-1,159,71,0,0,0,0,0,0,0,0,1,0,36,38,-1,-1,-1,-1,-1,-1,-1,-1,29,56,0,0,0,0,0,0,0,0,6744,13023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Glacier Sharpened Vileblade,,,,,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
35596,3,0,8192,0.9955,1,1,177044,35408,8,-1,-1,159,71,0,0,0,0,0,0,0,0,1,0,7,6,5,-1,-1,-1,-1,-1,-1,-1,69,31,32,0,0,0,0,0,0,0,9200,4133,4267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Attuned Crystalline Boots,,,,,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35597,3,524288,8192,0.9991,1,1,172314,43078,11,-1,-1,159,71,0,0,0,0,0,0,0,0,1,0,7,5,6,-1,-1,-1,-1,-1,-1,-1,56,22,20,0,0,0,0,0,0,0,10000,3929,3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Band of Glittering Permafrost,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35598,3,0,8192,1.0028,1,1,172314,43078,23,-1,-1,159,71,0,0,0,0,0,0,0,0,1,0,7,6,5,-1,-1,-1,-1,-1,-1,-1,55,23,22,0,0,0,0,0,0,0,9821,4107,3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Tome of the Lore Keepers,,,,,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0
35599,3,0,8192,1.0065,1,1,179001,35800,10,-1,-1,159,71,0,0,0,0,0,0,0,0,1,0,7,32,5,-1,-1,-1,-1,-1,-1,-1,74,26,32,0,0,0,0,0,0,0,9867,3467,4267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Gauntlets of Serpent Scales,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0
35600,3,0,8192,1.0101,1,1,270659,54131,8,-1,-1,159,71,0,0,0,0,0,0,0,0,1,0,3,7,36,32,-1,-1,-1,-1,-1,-1,41,45,22,32,0,0,0,0,0,0,5467,6000,2933,4267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Cleated Ice Boots,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35601,3,0,8192,1.0138,1,1,600998,120199,22,-1,-1,159,71,0,0,0,0,0,0,0,0,1,0,3,31,-1,-1,-1,-1,-1,-1,-1,-1,32,23,0,0,0,0,0,0,0,0,7442,5349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Drakonid Arm Blade,,,,,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
35602,3,0,8192,1.044,1,1,324304,64860,3,-1,-1,159,71,0,0,0,0,0,0,0,0,1,0,4,7,32,-1,-1,-1,-1,-1,-1,-1,55,48,23,0,0,0,0,0,0,0,7333,6400,3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Chiseled Stalagmite Pauldrons,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35603,3,0,8192,1.0477,1,1,325453,65090,8,32767,-1,159,71,0,0,0,0,0,0,0,0,1,0,7,32,5,-1,-1,-1,-1,-1,-1,-1,74,26,32,0,0,0,0,0,0,0,9867,3467,4267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Greaves of the Blue Flight,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35604,3,0,8192,0.9512,1,1,198488,39697,9,-1,-1,159,71,0,0,0,0,0,0,0,0,1,0,7,32,5,-1,-1,-1,-1,-1,-1,-1,56,20,22,0,0,0,0,0,0,0,10000,3571,3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Insulating Bindings,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35605,3,0,8192,0.9549,1,1,141520,28304,6,-1,-1,159,71,0,0,0,0,0,0,0,0,1,0,7,6,5,-1,-1,-1,-1,-1,-1,-1,65,34,32,0,0,0,0,0,0,0,8667,4533,4267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Belt of Draconic Runes,,,,,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35606,3,0,8192,0.9586,1,1,594930,118986,13,-1,-1,167,73,0,0,0,0,0,0,0,0,1,0,7,32,-1,-1,-1,-1,-1,-1,-1,-1,21,42,0,0,0,0,0,0,0,0,4565,9130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Blade of Nadox,,,,,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
35607,3,0,8192,0.9623,1,1,149306,29861,10,-1,-1,167,73,0,0,0,0,0,0,0,0,1,0,7,32,5,-1,-1,-1,-1,-1,-1,-1,71,38,33,0,0,0,0,0,0,0,8765,4691,4074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Ahn'kahar Handwraps,,,,,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35608,3,0,8192,0.9659,1,1,211010,42202,6,-1,-1,167,73,0,0,0,0,0,0,0,0,1,0,7,32,5,-1,-1,-1,-1,-1,-1,-1,80,30,33,0,0,0,0,0,0,0,9877,3704,4074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Crawler-Emblem Belt,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35609,3,0,8192,0.9696,1,1,180397,45099,23,-1,-1,167,73,0,0,0,0,0,0,0,0,1,0,7,6,5,-1,-1,-1,-1,-1,-1,-1,53,30,25,0,0,0,0,0,0,0,8833,5000,4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Talisman of Scourge Command,,,,,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35610,3,0,8192,0.9733,1,1,180397,45099,2,32767,-1,167,73,0,0,0,0,0,0,0,0,1,0,32,36,38,-1,-1,-1,-1,-1,-1,-1,25,45,36,0,0,0,0,0,0,0,4167,7500,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Slasher's Amulet,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
